id,name,slug,description,isNew,isActive,isPopular,createdDate,updatedDate,categoryID
500,Mac Studio Chip M3 Ultra (32CPU - 80GPU - 96GB - 1TB) - Chính Hãng Apple Việt Nam,mac-studio-chip-m3-ultra-32cpu-80gpu-96gb-1tb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
501,Laptop MacBook Air M4 13.6 inch 16GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m4-13-6-inch-16gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
502,Laptop MacBook Air M4 13.6 inch 24GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m4-13-6-inch-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
503,Laptop MacBook Air M4 15.3 inch 16GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m4-15-3-inch-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
504,Laptop MacBook Air M4 13.6 inch 16GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m4-13-6-inch-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
505,Laptop MacBook Air M4 15.3 inch 16GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m4-15-3-inch-16gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
506,Laptop MacBook Air M4 15.3 inch 24GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m4-15-3-inch-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
507,Mac Studio Chip M4 Max (14CPU - 32GPU - 36GB - 512GB) - Chính Hãng Apple Việt Nam,mac-studio-chip-m4-max-14cpu-32gpu-36gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
508,Mac Studio Chip M4 Max (16CPU - 40GPU - 48GB - 512GB) - Chính Hãng Apple Việt Nam,mac-studio-chip-m4-max-16cpu-40gpu-48gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
509,Mac Studio Chip M3 Ultra (28CPU - 60GPU - 96GB - 1TB) - Chính Hãng Apple Việt Nam,mac-studio-chip-m3-ultra-28cpu-60gpu-96gb-1tb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
510,MacBook Air M1 13 inch (8GB/256GB) - Chính hãng Apple Việt Nam,macbook-air-13-inch-2020-256gb-chinh-hang-apple-viet-nam-phien-ban-moi,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
511,Mac Mini M4 2024 10CPU 10GPU 16GB/256GB - Chính hãng Apple Việt Nam,mac-mini-m4-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
512,MacBook Air M3 13.6 inch 8CPU 10GPU 24GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m3-13-6-inch-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
513,iMac M4 24 inch 2024 10CPU 10GPU 16GB/512GB - Chính hãng Apple Việt Nam,imac-m4-24-inch-10cpu-10gpu-16gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
514,Mac Mini M4 Pro 2024 12CPU 16GPU 24GB/512GB - Chính hãng Apple Việt Nam,mac-mini-m4-pro-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
515,Mac Mini M4 2024 10CPU 10GPU 24GB/512GB - Chính hãng Apple Việt Nam,mac-mini-m4-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
516,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/512GB - Chính hãng Apple Việt Nam,macbook-pro-m4-14-inch-16gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
517,MacBook Pro 14 inch M4 10CPU 10GPU 16GB/1TB - Chính hãng Apple Việt Nam,macbook-pro-m4-14-inch-16gb-1tb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
518,MacBook Pro 14 inch M4 Pro 12CPU 16GPU 24GB/512GB - Chính hãng Apple Việt Nam,macbook-pro-m4-pro-14-inch-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
519,MacBook Pro 14 inch M4 Max 14CPU 32GPU 36GB/1TB - Chính hãng Apple Việt Nam,macbook-pro-m4-max-14-inch-36gb-1tb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
520,MacBook Pro 16 inch M4 Pro 14CPU 20GPU 24GB/512GB - Chính hãng Apple Việt Nam,macbook-pro-m4-pro-16-inch-24gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
521,MacBook Pro 16 inch M4 Max 16CPU 40GPU 48GB/1TB - Chính hãng Apple Việt Nam,macbook-pro-m4-max-16-inch-48gb-1tb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
522,MacBook Pro 16 inch M4 Pro 14CPU 20GPU 48GB/512GB - Chính hãng Apple Việt Nam,macbook-pro-m4-pro-16-inch-48gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
523,MacBook Air M3 15.3 inch 8CPU 10GPU 16GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m3-15-3-inch-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
524,iMac M4 24 inch 2024 Nano 10CPU 10GPU 16GB/256GB - Chính hãng Apple Việt Nam,imac-m4-24-inch-mat-kinh-nano-10cpu-10gpu-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
525,iMac M4 24 inch 2024 8CPU 8GPU 16GB/256GB - Chính hãng Apple Việt Nam,imac-m4-24-inch-8cpu-8gpu-16gb-256gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
526,Mac Mini M4 2024 10CPU 10GPU 16GB/512GB - Chính hãng Apple Việt Nam,mac-mini-m4-16gb-512gb,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
527,MacBook Air M2 13.6 inch 8CPU 8GPU 8GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m2-13-6-2022-256gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
528,MacBook Air M3 13.6 inch 8CPU 8GPU 8GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m3-13-inch-8gb-256gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
529,iMac M1 2021 24 inch (8GB/512GB) - Chính hãng Apple Việt Nam,apple-imac-2021-m1-24-512gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
530,MacBook Air M3 13.6 inch 8CPU 10GPU 16GB/512GB - Chính hãng Apple Việt Nam,macbook-air-m3-13-inch-16gb-512gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
531,MacBook Air M3 15.3 inch 8CPU 10GPU 8GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m3-15-inch-8gb-256gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
532,MacBook Air M3 13.6 inch 8CPU 8GPU 16GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m3-13-6-16gb-256gb-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
533,MacBook Air M2 13.6 inch 8CPU 8GPU 16GB/256GB - Chính hãng Apple Việt Nam,macbook-air-m2-13-2022-16gb-256gb-chinh-hang-apple-viet-nam,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,101
534,"Laptop MSI Modern 15 B13M-438VN (i5-1335U/8GB/512GB/15.6""FHD/Win11) - Chính hãng",laptop-msi-modern-15-b13m-438vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
535,"Laptop MSI Modern 14 C7M- 221VN (R7-7730U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-msi-modern-14-c7m-221vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
536,"Laptop Gaming MSI Cyborg 15 A12VF-267VN (i7-12650H/8GB/512GB/RTX 4060/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-msi-cyborg-15-a12vf-267vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
537,"Laptop MSI Katana 15 B13VFK-676VN (i7-13620H/16GB/1TB/RTX 4060/15.6"" FHD 144Hz/Windows 11/Ba lô) - Chính hãng",laptop-msi-katana-15-b13vfk-676vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
538,"Laptop MSI Modern 15 B12MO-625VN - (i5-1235U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-msi-modern-15-b12mo-625vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
539,"Laptop MSI Modern 14 C13M-608VN (i5-1335U/16GB/512GB/14"" FHD/Win 11) - Chính hãng",laptop-msi-modern-14-c13m-608vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
540,"Laptop MSI Gaming Cyborg 14 A13UDX-099VN (i7-13620H/16GB/512GB/RTX3050/14"" FHD/RTX3050/Win 11/Balo)",laptop-msi-gaming-cyborg-14-a13udx-099vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
541,"Laptop MSI Modern 15 A11M-099VN (i5-1135G7/8GB/512GB/15.6""FHD/Win 10/Đen) - Chính hãng",laptop-msi-modern-15-a11m-099vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
542,Laptop MSI Modern 14 C12MO-660VN (I5-1235U/16GB/512GB/14.0 FHD/WIN11/Đen) - Chính hãng,laptop-msi-modern-14-c12mo-660vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
543,"Laptop MSI Modern 14 C7M-220VN (R5-7530U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-msi-modern-14-c7m-220vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
544,Laptop MSI Modern 15 H (C13M-216VN) ( i7-13700H/16GB/1TB/15.6 FHD IPS/Win11/Đen) - Chính hãng,laptop-msi-modern-15-h-c13m-216vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
545,"Laptop MSI Creator 16 AI Studio A1VIG (078VN) (Ultra 9-185H/64GB/2TB/RTX4090/16"" FHD 4K 120Hz/Balo/Win11) - Chính hãng",msi-creator-16-ai-studio-a1vig-078vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
546,"Laptop Gaming MSI Bravo 15 C7VFK-275VN (Ryzen 7 7735HS/16GB/512GB/RTX 4060/15.6"" FHD 144Hz/Windows 11/Ba lô) - Chính hãng",msi-bravo-15-c7vfk-275vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
547,"Laptop MSI Cyborg 15 AI A1VE-053VN (Core Ultra 7 155H/16GB/512GB/RTX 4050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-msi-cyborg-15-ai-a11ve-053vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
548,"Laptop Gaming MSI GF63 12UCX-841VN (i5-12450H/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-msi-gf63-12ucx-841vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
549,"Laptop MSI Cyborg 15 A12VE-240VN (i7-12650H/8GB/512GB/RTX 4050/15.6"" FHD 144Hz/Windows 11/Ba lô) - Chính hãng",laptop-msi-cyborg-15-a12ve-240vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
550,"Laptop Gaming MSI Bravo 15 B7ED-010VN (R5-7535HS/16GB/512GB/RX 6550M/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-msi-bravo-15-b7ed-010vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
551,"Laptop Gaming MSI GF63 Thin 11UC-1228VN (i7-11800H/8GB/512GB/15.6"" FHD/RTX3050/Windows 11) - Chính hãng",laptop-msi-gf63-thin-11uc-1228vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
552,"Laptop MSI Modern 14 C13M-458VN (i5-1335U/8GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-msi-modern-14-c13m-458vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
553,Laptop Gaming MSI Thin 15 (B13UC-1411VN) (I7-13620H/ 8GB/512GB/RTX 3050/15.6' FHD 144HZ/WIN 11/Xám/Ba lô) - Chính hãng,laptop-gaming-msi-thin-15-b13uc-1411vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
554,"Laptop Gaming MSI Thin 15 (B12UCX-1419VN) (I5-12450H/8GB/512GB/RTX 2050/15.6"" FHD 144HZ/WIN 11/Xám/Ba lô) - Chính hãng",laptop-gaming-msi-thin-15-b12ucx-1419vn,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
555,"Laptop Gaming MSI Cyborg 15 A12UCX-618VN (i5-12450H/16GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-gaming-msi-cyborg-15-a12ucx-618vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
556,"Laptop MSI Modern 15 B12MO-628VN (i5-1235U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-msi-modern-15-b12mo-628vn-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,102
557,"Laptop ASUS VivoBook Go 14 E1404FA-NK177W (R5-7520U/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",laptop-asus-vivobook-go-e1404fa-nk177w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
558,Laptop ASUS Vivobook S 14 OLED S5406SA-PP059WS (U7-258V/32GB/1TB/14 inch 3K OLED/Win 11+Office/Xanh) - Chính hãng,asus-vivobook-s-14-oled-s5406sa-pp059ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
559,"Laptop ASUS Vivobook 14 OLED A1405VA-KM095W (i5-13500H/16GB/512GB/14"" 2.8K OLED/Windows 11/Chuột) - Chính hãng",laptop-asus-vivobook-14-oled-a1405va-km095w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
560,Laptop Asus Vivobook 14 A1407CA-LY008WS (Ultra 5 225H/16GB/512GB/Intel Arc/14 inch WUXGA IPS/Win 11/Office /Bạc) - Chính hãng,laptop-asus-vivobook-14-a1407ca-ly008ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
561,Laptop ASUS Vivobook S 14 OLED S5406SA-PP060WS (U5-226V/16GB/512GB/14 inch 3K OLED/Win 11+Office/Xanh) - Chính hãng,asus-vivobook-s-14-oled-s5406sa-pp060ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
562,"Máy tính xách tay Asus Vivobook A1405VA-KM257W (i5-13500H/16GB/512GB/Iris Xe/14"" OLED 2.8K/Win11/Black) - Chính hãng",may-tinh-xach-tay-asus-vivobook-a1405va-km257w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
563,Laptop ASUS ExpertBook P1 P1403CVA-i508-50W (i5-13420H/8GB/512GB/14.0inch FHD/Win11/Xám)- Chính hãng,laptop-asus-expertbook-p1-p1403cva-i508-50w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
564,Laptop ASUS Zenbook 14 (UM3406KA-PP555WS) (RYZEN AI 7 350/32GB/512GB/14.0_3K/OLED-120Hz/W11SL/TUI/OFFICE/ĐEN) - Chính hãng,laptop-asus-zenbook-14-um3406ka-pp555ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
565,Laptop ASUS Zenbook A14 (UX3407QA-QD299WS) (X1-26-100/16GD5X/512GB/14.0_WUXGA/OLED/WiFi6E/BT5/3C70WHrs/W11SL/TÚI/BE) - Chính hãng,laptop-asus-zenbook-a14-ux3407qa-qd299ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
566,"Laptop ASUS Vivobook S 14 Flip TP3402VA-LZ118W (i9-13900H/16GB/512GB/14"" IPS Cảm ứng/Windows 11) - Chính hãng",laptop-asus-vivobook-flip-tp3402va-lz118w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
567,"Laptop Asus Gaming Vivobook 16X K3605ZU-RP296W (i5-12500H/16GB/512GB/RTX4050/16"" WUXGA/Win11/Đen) - Chính hãng",laptop-asus-gaming-vivobook-16x-k3605zu-rp296w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
568,Laptop ASUS TUF Gaming A15 FA506NFR-HN075W (R7 7435HS/RTX 2050/16GB/512GB/15.6 inch FHD 144Hz/Win 11/Đen) - Chính hãng,laptop-asus-tuf-gaming-a15-fa506nfr-hn075w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
569,"Laptop Asus TUF Gaming A15 FA507NUR-LP101W (R7-7435HS/RTX4050 /16GB/512GB/15.6""FHD 144Hz/Win11/Đen) - Chính hãng",laptop-asus-tuf-gaming-a15-fa507nur-lp101w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
570,"Laptop ASUS Vivobook 14X OLED K3405ZF-KM184W (i5-12500H/16GB/512GB/RTX 2050/14"" 2.8K OLED 90Hz/Windows 11) - Chính hãng",laptop-asus-vivobook-14x-oled-k3405zf-km184w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
571,"Laptop Asus TUF Gaming FA506NFR-HN006W (R7 7435HS/16GB/512GB/RTX205015.6"" FHD/Win11/Đen) - Chính hãng",laptop-asus-tuf-gaming-fa506nfr-hn006w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
572,Laptop ASUS TUF Gaming A15 FA507NV-LP061W (R7-7735HS/RTX 4060/16GB/1TB/15.6 inch FHD 144Hz/Win 11/Xám) - Chính hãng,laptop-asus-tuf-gaming-a15-fa507nv-lp061w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
573,Laptop ASUS TUF Gaming F15 FX507VU-LP315W (i7-13620H/RTX 4050/16GB/512GB/15.6 inch FHD 144Hz/Win 11/Xám) - Chính hãng,laptop-asus-tuf-gaming-f15-fx507vu-lp315w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
574,Laptop ASUS Vivobook 15 OLED A1505VA-MA492W (I7-13700H/16GB/512GB PCIE/15.6 2.8K OLED/WIN11/Bạc) - Chính hãng,laptop-asus-vivobook-15-oled-a1505va-ma492w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
575,Laptop ASUS X515MA-BR481W (N4020/4GB/256GB/15.6HD/WIN11/Bạc) - Chính hãng,laptop-asus-x515ma-br481w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
576,Laptop Asus X515MA-BR480W (N4020/4GB/256GB/15.6 HD/WIN11/Bạc)- Chính hãng,laptop-asus-x515ma-br480w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
577,Laptop ASUS TUF Gaming F15 FX507VV-LP304W (I7-13620H/RTX 4060/16GB/1TB/15.6 inch FHD 144Hz/Win 11/Xám) - Chính hãng,laptop-asus-tuf-gaming-f15-fx507vv-lp304w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
578,Laptop Asus VivoBook 15 OLED A1505VA-MA468W (i5 13500H/16GB RAM/512GB SSD/15.6 Oled 2.8K/Win11/Đen/Chuột) - Chính hãng,laptop-asus-vivobook-15-oled-a1505va-ma468w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
579,Laptop ASUS ExpertBook B1 B1402CBA-NK3507 (i7-1255U/8GB/512GB/14 inch FHD/No OS/Đen) - Chính hãng,laptop-asus-expertbook-b1-b1402cba-nk3507,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
580,Laptop Asus ExpertBook B1 B1402CVA-NK1280 (i7-1355U/8GB/1TB/14.0inch FHD/No OS/Đen) - Chính hãng,asus-expertbook-b1-b1402cva-nk1280,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
581,"Laptop ASUS Gaming TUF FX507ZC4-HN095W (I5-12500H/16GB/512GB/RTX 3050/15.6"" FHD 144HZ/WIN11/Xám) - Chính hãng",asus-gaming-tuf-fx507zc4-hn095w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
582,"Laptop ASUS Vivobook 14X OLED S3405VA-KM071W (i9-13900H/16GB/512GB/14"" 2.8K OLED/Windows 11) - Chính hãng",laptop-asus-vivobook-14x-oled-s3405va-km071w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
583,"Laptop ASUS Vivobook 15X OLED M3504YA-L1332W (Ryzen 7 7730U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-asus-vivobook-15x-oled-m3504ya-l1332w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
584,"Laptop ASUS Vivobook 14 OLED M1405YA-KM047W (Ryzen 5 7530U/8GB/512GB/14"" 2.8K OLED 90Hz/Windows 11) - Chính hãng",laptop-asus-vivobook-14-oled-m1405ya-km047w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
585,"Laptop ASUS Zenbook 14 OLED UX3402VA-KM203W (i5-1340P/16GB/512GB/14"" 2.8K OLED/Windows 11/Túi) - Chính hãng",laptop-asus-zenbook-14-oled-ux3402va-km203w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
586,"Laptop ASUS Vivobook 14 X1404ZA-NK300W (i3-1215U/8GB/256GB/Intel UHD/14"" FHD/Windows 11) - Chính hãng",laptop-asus-vivobook-14-x1404za-nk300w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
587,"Laptop ASUS Vivobook 16 X1605VA-MB105W (i5-1335U/8GB/512GB/16"" WUXGA/Windows 11) - Chính hãng",laptop-asus-vivobook-16-x1605va-mb105w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
588,Laptop ASUS Vivobook 14 X1404ZA-NK389W (I7-1255U/16GB/512GB PCIE/14.0 FHD/WIN11/BẠC) - Chính hãng,laptop-asus-vivobook-14-x1404za-nk389w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
589,"Laptop ASUS Vivobook 15 OLED A1505VA-L1491W (i7-13700H/16GB/512GB/15.6"" FHD OLED/Windows 11) - Chính hãng",laptop-asus-vivobook-15-oled-a1505va-l1491w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
590,"Laptop ASUS Vivobook Go 14 E1404FA-NK186W (Ryzen 5 7520U/16GB/512GB/14"" FHD/Windows 11) - Chính hãng",asus-vivobook-go-e1404fa-nk186w,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
591,"Laptop ASUS Vivobook 15 X1504VA-NJ069W (i3-1315U/8GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",laptop-asus-vivobook-15-x1504va-nj069w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
592,"Laptop ASUS Vivobook S15 S5507QA-MA089WS (Snapdragon X1E-78-100/AI/32GB/1TB/15.6""_3K_OLED/WIN11/Bạc) - Chính hãng",asus-vivobook-s15-s5507qa-ma089ws,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
593,Laptop Asus TUF Gaming F15 FX507VU-LP197W (i7 13620H/32GB/512GB/15.6'' 144Hz/Nvidia RTX 4050 6GB/Win 11) - Chính hãng,laptop-asus-tuf-gaming-f15-fx507vu-lp197w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
594,"Laptop ASUS TUF Gaming A15 FA506NF-HN005W (Ryzen 5 7535HS/8GB/512GB/RTX 2050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-asus-tuf-gaming-a15-fa506nf-hn005w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
595,Laptop ASUS TUF Gaming A15 FA507NU-LP131W (Ryzen 5 7535HS/16GB/1TB/RTX 4050/15.6'' FHD IPS 144Hz/Windows 11) - Chính hãng,laptop-asus-gaming-tuf-a15-fa507nu-lp131w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
596,"Laptop ASUS TUF Gaming F15 FX507VV-LP157W (i7-13620H/16GB/512GB/RTX 4060/15.6"" FHD/Windows 11) - Chính hãng",laptop-asus-tuf-gaming-f15-fx507vv-lp157w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
597,"Laptop ASUS TUF Gaming F15 FX506HF-HN078W (i5-11260H/16GB/512GB/RTX 2050/15.6"" FHD IPS 144Hz) - Chính hãng",laptop-asus-gaming-tuf-f15-fx506hf-hn078w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
598,"Laptop ASUS TUF Gaming F15 FX507ZU4-LP040W (i7-12700H/16GB/512GB/RTX 4050/15.6"" FHD/Windows 11) - Chính hãng",laptop-asus-tuf-gaming-f15-fx507zu4-lp040w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
599,"Laptop ASUS TUF Gaming F15 FX507ZC4-HN099W (i7-12700H/8GB/512GB/RTX 3050/15.6"" FHD 144Hz/Windows 11) - Chính hãng",laptop-asus-tuf-gaming-f15-fx507zc4-hn099w-chinh-hang,,True,True,True,2025-03-07 01:38:09.540422,2025-03-07 01:38:09.540759,103
