,item_name,url,origin_price,colors,prices,version,images,category
158,"Laptop ASUS VivoBook 15 X1504VA-NJ070W (i5-1335U/16GB/512GB/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-x1504va-nj070w-chinh-hang,"18,490,000 ₫",['Xanh Dương'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/07/31/x1504va-1_638264189418692393.png'],ASUS
159,Laptop ASUS Vivobook 15 OLED A1505VA-MA469W (I9-13900H/16GB/512GB/15.6 2.8K OLED/Win11/Bạc) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-15-oled-a1505va-ma469w,"24,990,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4693_laptop-asus-vivobook-15-oled-a1505va-ma469w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/28/a1505va-ma469w-1.png']",ASUS
160,Laptop Asus VivoBook S 16 OLED S5606MA-MX051W (Ultra 7-155H/16GB/512GB PCIE/16.0 3.2K OLED/WIN11/Xanh/AI Copilot),https://hoanghamobile.com/laptop/laptop-asus-vivobook-s16-oled-s5606ma-mx051w,"29,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4401_laptop-asus-vivobook-s16-oled-s5606ma-mx051w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/10/asus-vivobook-s16-oled-s5606ma-mx051w-1.png']",ASUS
161,"Laptop ASUS Zenbook 14 OLED UX3405MA-PP152W (Core Ultra 7 155H/32GB/1TB/Intel Arc/14"" 3K OLED 120Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-oled-ux3405ma-pp152w-chinh-hang,"30,490,000 ₫",['Xanh Dương'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/18/asus-zenbook-14-oled-ux3405-blue-1.png'],ASUS
162,"Máy tính xách tay Asus Vivobook Flip 14 TM420UA-EC181W (R5-5500U/4GB on board + 4GB/512GB/AMD Radeon /14"" FHD Touch/Win11/Bespoke Black) - Chính hãng",https://hoanghamobile.com/lap-top/laptop-asus-vivobook-flip-tm420ua-ec181w-chinh-hang,"18,390,000 ₫",['Màu Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/05/05/ec181w-3.png'],ASUS
163,"Laptop ASUS Zenbook 14 OLED UX3405MA-PP151W (Core Ultra 5 125H/16GB/512GB/Intel Arc/14"" 3K OLED 120Hz/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-zenbook-14-oled-ux3405ma-pp151w-chinh-hang,"25,890,000 ₫",['Xanh Dương'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/18/asus-zenbook-14-oled-ux3405-blue-1.png'],ASUS
164,Laptop ASUS Gaming Vivobook K3605ZF-RP634W (i5-12500/16GB/512GB/RTX2050/16 WUXGA/WIN11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/asus-gaming-vivobook-k3605zf-rp634w,"20,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4991_asus-gaming-vivobook-k3605zf-rp634w/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/k3605zf-rp634w-1_638578476090648881.png']",ASUS
165,"Laptop Asus Gaming Vivobook 16X K3605ZC-RP564W (i5-12500H/16GB/512GB/RTX3050/16"" WUXGA/Win11/Đen) - Chính hãng",https://hoanghamobile.com/laptop/laptop-asus-gaming-vivobook-16x-k3605zc-rp564w,"22,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5035_laptop-asus-gaming-vivobook-16x-k3605zc-rp564w/artboard-2.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/06/k3605zc-rp564w-1.png']",ASUS
166,"Máy tính xách tay Asus Vivobook A515EA-BQ1530W (i3-1115G4/4GB/512GB/15.6"" FHD/Win11/Silver) - Chính hãng",https://hoanghamobile.com/laptop/may-tinh-xach-tay-asus-vivobook-a515ea-bq1530w,"15,390,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4567_may-tinh-xach-tay-asus-vivobook-a515ea-bq1530w/artboard-2.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/04/asus-vivobook-a515ea-bq1530w-1.png']",ASUS
167,Laptop ASUS Vivobook GO 15 E1504FA-NJ454W (R5-7520U/16GB/512GB PCIE/15.6 FHD/WIN11/Bạc) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-go-15-e1504fa-nj454w,"14,990,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5906_laptop-asus-vivobook-go-15-e1504fa-nj454w/nj454w.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/09/14/nj454w-1.png']",ASUS
168,Laptop ASUS Vivobook 14 OLED A1405ZA-KM264W (I5-12500H/16GB/512GB PCEI/14.0 2.8K OLED/WIN11/Bạc) - Chính hãng,https://hoanghamobile.com/laptop/laptop-asus-vivobook-14-oled-a1405za-km264w,"17,990,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5908_laptop-asus-vivobook-14-oled-a1405za-km264w/a1405za-km264w-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/23/a1405za-km264w-2.png']",ASUS
169,Laptop Dell Inspiron 3520 N5I5057W1 (i5 1235U/16GB/512GB/15.6 inch FHD/ Win 11/Office24 +365 basic 1 năm/ Silver) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-3520-n5i5057w1,"18,990,000 ₫",['Silver'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/20/n5i5057w1-2.png'],DELL
170,Laptop Dell Inspiron 3530 N5I7305W1 (i7 1355U/16GB/512GB/ 15.6 inch FHD/ Win 11+Office/ Black) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-3530-n5i7305w1,"22,990,000 ₫",['Black'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2025/02/20/n5i7305w1-1.png'],DELL
171,Laptop Dell Inspiron 3520 (25P2311) (i5 1235U/8GB/512GB/15.6 inch FHD/Win11/OfficeHS21/Bạc),https://hoanghamobile.com/laptop/laptop-dell-inspiron-3520-25p2311,"15,690,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/6048_laptop-dell-inspiron-3520-25p2311/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/09/25p2311-1.jpg']",DELL
172,Laptop Dell Latitude 5550 71047019 (U7-165U/16GB/512GB/15.6 FHD/WIN11/XÁM) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-latitude-5550-71047019,"32,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/06/dell-71047019-1.jpg'],DELL
173,Laptop Dell Gaming G15 5530 (71045030) (i7-13650HX/16GB/512GB/RTX 3050/15.6 inch FHD 165Hz/Win 11+ Office/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-gaming-g15-5530-71045030,"36,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/17/71045030-1.png'],DELL
174,Laptop Dell XPS 14 9440 (71034921) (Ultra 7 155H/64GB/1TB/RTX 4050/14.5 inch 3.2K Touch/Win 11+Office/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-xps-14-9440-71034921,"79,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/17/71034921-1.png'],DELL
175,Laptop Dell XPS 13 9340 (71034922) (Ultra 5 125H/16GB/1TB/Intel Arc/13.4 inch FHD+/Win 11+Office/Bạc) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-xps-13-9340-71034922,"52,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/17/71034922-2.png'],DELL
176,Laptop Dell Inspiron 15 3520 25P2312 (i5-1235U/16GB/512GB/Intel Iris Xe/15.6 inch FHD/Win 11+Office/Bạc),https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3520-25p2312,"16,900,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/6047_laptop-dell-inspiron-15-3520-25p2312/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/09/25p2312-1.png']",DELL
177,Laptop Dell Inspiron 15 3520 (71043874) (i5-1235U/8GB/512GB/15.6 FHD/Win 11+Office/Đen) - Chính hãng,https://hoanghamobile.com/laptop/dell-inspiron-15-3520-71043874,"16,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5562_dell-inspiron-15-3520-71043874/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71043874-1.jpg']",DELL
178,Laptop Dell Inspiron 3530 (71043888) (i7-1355U/16GB/512GB/15.6 inch FHD/Win 11+ Office/Silver) - Chính hãng,https://hoanghamobile.com/laptop/dell-inspiron-3530-71043888,"22,990,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5561_dell-inspiron-3530-71043888/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71043888-1.jpg']",DELL
179,"Laptop Dell Inspiron 3530 (71043884) (i3-1305U/8GB/512GB/15.6"" FHD/Win 11 + Office/Đen) - Chính hãng",https://hoanghamobile.com/laptop/dell-inspiron-3530-71043884,"13,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5565_dell-inspiron-3530-71043884/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71043884-1.jpg']",DELL
180,Laptop Dell Latitude 3550 71047018 (i5 - 1335U/16GB 512GB/15.6 inch FHD/Win 11/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-latitude-3550-71047018,"24,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/06/dell-71047018-1.jpg'],DELL
181,Laptop Dell Inspiron 3530 (71043885) (i5-1334U/16GB/512GB/15.6 inch FHD/Win 11+ Office/Silver) - Chính hãng,https://hoanghamobile.com/laptop/dell-inspiron-3530-71043885,"19,990,000 ₫",['Bạc'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5564_dell-inspiron-3530-71043885/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71043885-1.jpg']",DELL
182,Laptop Dell Inspiron 3530 (71043887) (i5-1334U/8GB/512GB/15.6 inch FHD/Win 11 + Office/Đen) - Chính hãng,https://hoanghamobile.com/laptop/dell-inspiron-3530-71043887,"17,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5563_dell-inspiron-3530-71043887/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71043887-1.jpg']",DELL
183,Laptop Dell Latitude 3540 71038100 (i5 1235U/16GB/512GB SSD/15.6 inch FHD/Win11/Black) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-latitude-3540-71038100,"19,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/11/06/dell-latitude-15-3540-9950b79986.png'],DELL
184,Laptop Dell Inspiron 3520 (71049019) (i5-1235U/8GB/512GB/15.6 inch FHD/Win 11+ Office/Đen) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-3520-71049019,"15,490,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/10/17/71049019-1.png'],DELL
185,Laptop Dell Inspiron 3520 (71045026) (i5-1235U/16GB/512GB/15.6 inch FHD/Win 11 + Office/Đen) - Chính hãng,https://hoanghamobile.com/laptop/dell-inspiron-3520-71045026,"17,990,000 ₫",['Đen'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5566_dell-inspiron-3520-71045026/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/29/71045026-1.jpg']",DELL
186,Laptop Dell Inspiron 3530 N5I5007W1 (i5 1335U/16GB/512GB/ 15.6inch FHD/ Windows 11 + Office Student/ Silver) - Chính hãng,https://hoanghamobile.com/laptop-dell-inspiron-3530-n5i5007w1,"19,890,000 ₫",['Silver'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/25/a.png'],DELL
187,Laptop Dell Inspiron 16 5640 (N6I7512W1) (CORE 7 150U/16GB/1TB/MX570A 2G/16.0 INCH 2.5K/WIN11+OFFICE HS21/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5640-n6i7512w1,"33,490,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4451_laptop-dell-inspiron-16-5640-n6i7512w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/28/dell-inspiron-16-1.png']",DELL
188,Laptop Dell Inspiron 16 5640 (N6I5419W1) (CORE I5 1334U/16GB/512GB/16.0 INCH FHD+/WIN11+OFFICE HS21/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5640-n6i5419w1,"24,299,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4450_laptop-dell-inspiron-16-5640-n6i5419w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/28/dell-inspiron-16-1.png']",DELL
189,Laptop Dell Inspiron 14 5440 (N4I5211W1) (CORE 5 120U/16GB/512GB/14.0 INCH FHD+/WIN11+OFFICE HS21/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-n4i5211w1,"23,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4448_laptop-dell-inspiron-14-5440-n4i5211w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/28/dell-inspiron-14-9.png']",DELL
190,Laptop Dell Inspiron 16 5640 (71035923) (Core 5 120U/16GB/1TB/16 inch FHD +/Win 11 + OFFICE HS21/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5640-71035923,"29,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4428_laptop-dell-inspiron-16-5640-71035923/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/07/laptop-dell-inspiron-16-5640-71035924.png']",DELL
191,"Laptop Dell Inspiron 14 5440 (71034770) (Core 7 150U/16GB/1TB/MX570 2G/14.0"" 2.2K/Win11 + Office HS21/Xanh) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-71034770,"29,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4427_laptop-dell-inspiron-14-5440-71034770/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/22/dell-inspiron-14-5440-71034770-6.png']",DELL
192,"Laptop Dell Inspiron 14 5440 (71034769) (Core 5 120U/16GB/1TB/ 14.0"" FHD+/Win11 + Office HS21/Xanh) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-71034769,"24,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4426_laptop-dell-inspiron-14-5440-71034769/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/22/dell-inspiron-14-5440-71034776.png']",DELL
193,"Laptop Dell Inspiron 15 3530 (N5I5791W1) - (i5-1335U/16GB/512GB/15.6"" FHD 120Hz/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3530-n5i5791w1-chinh-hang,"19,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/03/19/dell-inspiron-15-3530-black.png'],DELL
194,"Laptop Dell Inspiron 14 7430 (N7430I58W1) - (i5-1335U/8GB/512GB/Intel Iris Xe/14"" FHD+ Cảm ứng/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-7430-n7430i58w1-chinh-hang,"24,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/19/dell-inspiron-14-7430-silver-1.png'],DELL
195,"Laptop Dell Inspiron 14 5430 (N4I5497W1) - (i5-1340P/16GB/512GB/14"" FHD+/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5430-n4i5497w1-chinh-hang,"23,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/19/dell-inspiron-14-5430-silver-1.png'],DELL
196,"Laptop Dell Inspiron 16 5630 (71020244) - (i5-1335U/8GB/512GB/16"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5630-71020244-chinh-hang,"22,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/19/dell-inspiron-16-5630-silver-1.png'],DELL
197,"Laptop Dell Inspiron 15 3530 (N3530I716W1) - (i7-1355U/16GB/512GB/MX550/15.6"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3530-n3530i716w1-chinh-hang,"26,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/17/dell-inspiron-15-3530-silver-1.png'],DELL
198,"Laptop Dell Inspiron 15 3530 (71026454) - (i7-1355U/16GB/512GB/Intel Iris Xe/15.6"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3530-71026454-chinh-hang,"22,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/17/dell-inspiron-15-3530-black-1.png'],DELL
199,"Laptop Dell Inspiron 15 3520 (N5I5011W1) - (i5-1235U/16GB/512GB/Intel Iris Xe/15.6"" FHD 120Hz/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3520-n5i5011w1-chinh-hang,"16,490,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/26/n5i5011w1-1.png'],DELL
200,"Laptop Dell Vostro 14 3430 (71011900) - (i5-1335U/8GB/512GB/14"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-vostro-14-3430-71011900-chinh-hang,"20,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/17/dell-vostro-14-1430-1.png'],DELL
201,"Laptop Dell Vostro 14 3430 (71021669) - (i5-1335U/16GB/512GB/14"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-vostro-14-3430-71021669-chinh-hang,"19,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/17/dell-vostro-14-1430-1.png'],DELL
202,"Laptop Dell Inspiron 15 3530-71014840 (i5-1335U/8GB/512GB/MX550/15.6"" FHD/Windows 11 + Office H&S) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3530-71014840-chinh-hang,"20,490,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/10/26/71014840-1.png'],DELL
203,Laptop Dell Inspiron 16 5620-71003903 (i5-1235U/8GB/512GB/Intel Iris Xe/16'' FHD+/Windows 11 + Office) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5620-71003903-chinh-hang,"21,599,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2023/04/17/71003903-1.png'],DELL
204,"Laptop Dell XPS 13 Plus 9320-5CG56 (i7-1260P/16GB/512GB/Intel Iris Xe/13.4"" 3.5K Cảm ứng/Win11/Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-xps-13-plus-9320-5cg56-i7-1260p-16gb-512gb-intel-iris-xe,"58,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/11/09/image-removebg-preview-58.png'],DELL
205,Laptop Dell Inspiron 16 5625 99VP91 R7-5825U/8GD4/512SSD/16.0FHD+/W11SL+OFFICE ST/BẠC - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-16-5625-99vp91-r7-5825u-8gd4-512ssd-16-0fhd-w11sl-off,"23,990,000 ₫",['Bạc'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2022/08/29/image-removebg-preview-8.png'],DELL
206,"Laptop Dell Vostro 15 3530 (V5I3001W1) - (i3-1305U/8GB/256GB/15.6"" FHD 120Hz/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/dell-vostro-15-3530-v5i3001w1,"16,290,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/04/16/n5i5791w1-1.png'],DELL
207,Laptop Dell Vostro 15 3530 (80GG93) (I5-1335U/16GB/512GB/15.6FHD 120HZ/Win11+OFFICEHS21/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-vostro-15-3530-80gg93,"18,299,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4730_laptop-dell-vostro-15-3530-80gg93/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/09/dell-vostro-15-3530-80gg93-1.png']",DELL
208,"Laptop Dell Vostro 15 3530 (V5I3465W1) - (i3-1305U/8GB/512GB/15.6"" FHD 120Hz/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-vostro-15-3530-v5i3465w1-chinh-hang,"14,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/19/dell-vostro-15-3530-gray-1.png'],DELL
209,"Laptop Dell Vostro 3520 (71030559) - (i5-1235U/16GB/512GB/15.6"" FHD 120Hz/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-vostro-3520-71030559-chinh-hang,"19,990,000 ₫",['Xám'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/21/dell-vostro-15-3520-black.png'],DELL
210,Laptop Dell Inspiron 14 5440 (N4I7204W1) (CORE 7 150U/16GB/512GB/14.0 INCH FHD+/WIN11+OFFICE HS21/Xanh) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-14-5440-n4i7204w1,"26,990,000 ₫",['Xanh'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4449_laptop-dell-inspiron-14-5440-n4i7204w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/05/28/dell-inspiron-14-9.png']",DELL
211,"Laptop Dell Inspiron 15 3520 (71027003) - (i5-1235U/8GB/512GB/15.6"" FHD/Windows 11 + Office) - Chính hãng",https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3520-71027003-chinh-hang,"16,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/02/17/dell-inspiron-15-3520-black-1.png'],DELL
212,Laptop Dell Inspiron 3520 (N5I5052W1) (I5 1235U/ 16GB/ 512GB/15.6 inch FHD/Win 11 Home + Office 21/ Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3520-n5i5052w1,"16,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4698_laptop-dell-inspiron-15-3520-n5i5052w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/28/n5i5052w1-1.png']",DELL
213,Laptop Dell Inspiron 15 3530 (N5I5340W1) (I5 1334U/16GB/512GB SSD/15.6 Inch FHD/Win 11 Home + Office 21/Xám) - Chính hãng,https://hoanghamobile.com/laptop/laptop-dell-inspiron-15-3530-n5i5340w1,"23,990,000 ₫",['Xám'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4697_laptop-dell-inspiron-15-3530-n5i5340w1/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/06/28/n5i5340w1-1.png']",DELL
214,Laptop HP Pavilion 15-EG2082TU (7C0Q5PA) (i5-1240P/8GB/512GB/15.6 FHD/WIN11/Vàng) - Chính hãng,https://hoanghamobile.com/laptop/laptop-hp-pavilion-15-eg2082tu-7c0q5pa,"19,990,000 ₫",['Vàng'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/5032_laptop-hp-pavilion-15-eg2082tu-7c0q5pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/08/05/7c0q5pa-1.png']",HP
215,"Laptop HP 15-FD0083TU (8D736PA) (I7-1355U/16GB RAM/512GB SSD/15.6"" FHD/WIN11/Bạc)- Chính hãng",https://hoanghamobile.com/laptop/hp-15-fd0083tu-8d736pa,"22,490,000 ₫",['Silver'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4989_hp-15-fd0083tu-8d736pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/8d736pa-1.png']",HP
216,Laptop HP Pavilion 15-EG3092TU (8C5L3PA) (i7-1355U/8GB/512GB/15.6 inch FHD/Win11/ Gold) - Chính hãng,https://hoanghamobile.com/laptop/hp-pavilion-15-eg3092tu-8c5l3pa,"22,990,000 ₫",['Gold'],[],,"['https://cdn.hoanghamobile.com/i/preview-np-V2/Uploads/ImageHightlight/4984_hp-pavilion-15-eg3092tu-8c5l3pa/artboard-1.png', 'https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/07/29/8c5l3pa-1.png']",HP
217,"Laptop Gaming HP Victus 15-fb1023AX (94F20PA) - (Ryzen 5 7535HS/8GB/512GB/RTX 2050/15.6"" FHD/Windows 11) - Chính hãng",https://hoanghamobile.com/laptop/laptop-gaming-hp-victus-15-fb1023ax-94f20pa-chinh-hang,"23,990,000 ₫",['Đen'],[],,['https://cdn.hoanghamobile.com/i/previewV2/Uploads/2024/01/31/hp-victus-15-black-1.png'],HP
